"","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition"
"124",51,"Travel_Rarely",684,"Research & Development",6,3,"Life Sciences",1,162,1,"Male",51,3,5,"Research Director",3,"Single",19537,6462,7,"Y","No",13,3,3,80,0,23,5,3,20,18,15,15,"0"
"1411",40,"Travel_Rarely",444,"Sales",2,2,"Marketing",1,1986,2,"Female",92,3,2,"Sales Executive",2,"Married",5677,4258,3,"Y","No",14,3,3,80,1,15,4,3,11,8,5,10,"0"
"291",35.0785724669695,"Travel_Frequently",1187.50074865669,"Sales",8.6314289867878,3.8157144933939,"Life Sciences",1,102.649200461805,3,"Female",82.5528565198183,2,1,"Sales Representative",1.1842855066061,"Married",3311.07939381152,8267.88998395205,6.44714348018169,"Y","Yes",22.1707152202725,3.90785724669695,1.90785724669695,80,0.092142753303051,9.8157144933939,3.8157144933939,3,5.27642825990915,3.3685710132122,0.092142753303051,3.3685710132122,"1"
"99",35.0149390664883,"Travel_Rarely",1242.78000276163,"Sales",2.79402437340468,2.79402437340468,"Other",1,117.942497583572,4,"Male",68.1792687978595,1.60298781329766,1.79402437340468,"Sales Executive",3.39701218670234,"Single",5389.17127149645,11692.437363822,4.0149390664883,"Y","No",13.4119512531906,3,2.39701218670234,80,0,9.77908530691639,2.60298781329766,2.60298781329766,5.55817061383277,3.17609749361873,3.57310968032107,3.17609749361873,"1"
"155",32,"Travel_Frequently",967,"Sales",8,3,"Marketing",1,207,2,"Female",43,3,3,"Sales Executive",4,"Single",8998,15589,1,"Y","No",14,3,4,80,0,9,2,3,9,8,3,7,"0"
"643",38,"Travel_Rarely",395,"Sales",9,3,"Marketing",1,893,2,"Male",98,2,1,"Sales Representative",2,"Married",2899,12102,0,"Y","No",19,3,4,80,1,3,3,3,2,2,1,2,"0"
"153",53,"Travel_Rarely",1436,"Sales",6,2,"Marketing",1,205,2,"Male",34,3,2,"Sales Representative",3,"Married",2306,16047,2,"Y","Yes",20,4,4,80,1,13,3,1,7,7,4,5,"0"
"1316",36,"Travel_Rarely",430,"Research & Development",2,4,"Other",1,1847,4,"Female",73,3,2,"Research Scientist",2,"Married",6962,19573,4,"Y","Yes",22,4,4,80,1,15,2,3,1,0,0,0,"0"
"64.1",59,"Travel_Rarely",1435,"Sales",25,3,"Life Sciences",1,81,1,"Female",99,3,3,"Sales Executive",1,"Single",7637,2354,7,"Y","No",11,3,4,80,0,28,3,2,21,16,7,9,"0"
"6821",34.8148026634008,"Travel_Frequently",927.626652533188,"Research & Development",7.81480266340077,3.40740133170038,"Life Sciences",1,593.524326894432,2.40740133170038,"Male",71.6295233047567,2.59259866829962,1,"Sales Representative",1.59259866829962,"Single",3118.10814920394,9454.7660521362,5.81480266340077,"Y","Yes",20.3333059926517,3.70370066585019,1.70370066585019,80,0,9.40740133170038,3.40740133170038,3,4.70370066585019,2.40740133170038,0,3,"1"
"684",25,"Travel_Rarely",867,"Sales",19,2,"Marketing",1,952,3,"Male",36,2,1,"Sales Representative",2,"Married",2413,18798,1,"Y","Yes",18,3,3,80,3,1,2,3,1,0,0,0,"1"
"1810",34.5937835441437,"Travel_Rarely",1253.65166378953,"Research & Development",8.73740607639775,1.51875670882873,"Other",1,17.9560554439668,3.03751341765746,"Male",82.3751341765746,1.51875670882873,1,"Research Scientist",2.03751341765746,"Single",2970.19397955225,3495.64092032635,3.59378354414366,"Y","Yes",18.3687030381989,3.48124329117127,2,80,0,8.4437298735138,3.96248658234254,3,4.81243291171268,0.962486582342535,2.88745974702761,3.36870303819887,"1"
"1386",34,"Travel_Rarely",1239,"Sales",13,4,"Medical",1,1951,4,"Male",39,3,3,"Sales Executive",3,"Divorced",8628,22914,1,"Y","No",18,3,3,80,1,9,2,2,8,7,1,1,"0"
"5310",25.2793096434325,"Travel_Rarely",275.312719205394,"Sales",5.43891515396535,2.92019724473357,"Marketing",1,137.65074983798,2.96009862236679,"Female",47.0374358184636,1.96009862236679,1.96009862236679,"Sales Executive",2.92019724473357,"Single",5671.17998581938,26070.0771090873,1,"Y","Yes",11.4389151539654,3.03990137763321,3.92019724473357,80,0,6.15960551053286,1.15960551053286,3,6.15960551053286,3.92019724473357,0.239408265799284,3.15960551053286,"1"
"229",35,"Travel_Frequently",944,"Sales",1,3,"Marketing",1,314,3,"Female",92,3,3,"Sales Executive",3,"Single",8789,9096,1,"Y","No",14,3,1,80,0,10,3,4,10,7,0,8,"0"
"4091",45.574453284964,"Travel_Rarely",1040.87261422817,"Sales",3.52888383716345,4,"Other",1,769.704019105062,3.68388952035457,"Male",81.3161104796454,2.68388952035457,1.68388952035457,"Sales Representative",2.36777904070914,"Single",4310.41805638839,14006.1259264397,4.26444191858172,"Y","Yes",16.8449943168089,3.31611047964543,3.36777904070914,80,0,6.58055239822716,4,3,1.58055239822716,0.948331438936293,0,0.948331438936293,"1"
"4641",30.4368805009872,"Travel_Rarely",775.250757278875,"Research & Development",6.71262389980257,2.42524779960513,"Medical",1,934.607104949653,2,"Male",51.6445484086871,3,1,"Laboratory Technician",2.42524779960513,"Divorced",3230.08445802517,17232.4101736639,2.71262389980257,"Y","Yes",12.4252477996051,3,1.57475220039487,80,1.42524779960513,9.42524779960513,2,3,6.1378716994077,5.56311949901283,5.27574339881539,5.85049559921026,"1"
"1751",27.2444638654124,"Travel_Frequently",665.280196781736,"Research & Development",2.88686692132615,1.11313307867385,"Technical Degree",1,452.75466219103,3.11313307867385,"Male",75.1495284948032,2.88686692132615,1,"Research Scientist",1.22626615734771,"Single",2987.50932438206,6108.42493267125,0.678798472043127,"Y","No",21.208068449283,3.88686692132615,2.88686692132615,80,0,7,2.11313307867385,3,5.32120152795687,3.54746768530458,0,3.54746768530458,"1"
"1259",29,"Travel_Rarely",590,"Research & Development",4,3,"Technical Degree",1,1762,4,"Female",91,2,1,"Research Scientist",1,"Divorced",2109,10007,1,"Y","No",13,3,3,80,1,1,2,3,1,0,0,0,"0"
"994",25,"Travel_Rarely",1372,"Sales",18,1,"Life Sciences",1,1399,1,"Male",93,4,2,"Sales Executive",3,"Married",6232,12477,2,"Y","No",11,3,2,80,0,6,3,2,3,2,1,2,"0"
"1149",39,"Travel_Rarely",1387,"Research & Development",10,5,"Medical",1,1618,2,"Male",76,3,2,"Manufacturing Director",1,"Married",5377,3835,2,"Y","No",13,3,4,80,3,10,3,3,7,7,7,7,"0"
"388",42.3697146768682,"Travel_Rarely",1375.30130629009,"Research & Development",1.23289790330455,2,"Medical",1,843.209693784826,2.46579580660909,"Male",91.2328979033045,2,2.53420419339091,"Laboratory Technician",1.46579580660909,"Single",8527.52079546824,2342.30285323132,8.30130629008636,"Y","No",14.2328979033045,3,3.53420419339091,80,0.767102096695453,20.0407356438227,1.46579580660909,3,15.3420419339091,4.60261258017272,2.30130629008636,4.60261258017272,"1"
"4601",42.8022506167181,"Travel_Rarely",630.342445189599,"Research & Development",13.9220255550463,2.76045012334362,"Medical",1,1143.60447795317,1.11977493832819,"Female",74.1977493832819,3,2.76045012334362,"Research Scientist",3.64067518501543,"Married",7376.96935946913,14437.5587383194,1.11977493832819,"Y","No",11,3,3.88022506167181,80,0.880225061671808,9.76045012334362,2,3,9.28135037003085,6.40112530835904,0.119774938328192,4.76045012334362,"1"
"3691",35.7353424066678,"Travel_Rarely",860.386843820103,"Research & Development",14.6767120333388,3.60301361000165,"Medical",1,908.215586570557,2.86767120333388,"Female",48.2931518666446,3.86767120333388,1,"Laboratory Technician",1,"Single",2771.71534887655,9437.8602609518,1.13232879666612,"Y","No",15.3383560166694,3,3,80,0,16.6767120333388,1.13232879666612,3,15.2797256433405,11.5443832366727,13.1473968466744,12.5443832366727,"1"
"1147",34,"Travel_Frequently",426,"Research & Development",10,4,"Life Sciences",1,1615,3,"Male",42,4,2,"Manufacturing Director",4,"Divorced",4724,17000,1,"Y","No",13,3,1,80,1,9,3,3,9,7,7,2,"0"
"2671",26.7711019595154,"Travel_Rarely",743.870328112738,"Sales",14.1688156761229,3,"Technical Degree",1,496.426888728281,3.61444902024232,"Male",42.6266117570922,2,1.61444902024232,"Laboratory Technician",1.77110195951536,"Single",4054.45286875917,6874.40033294517,5.61444902024232,"Y","Yes",15.843347060727,3,2.61444902024232,80,0,6,2.77110195951536,2.38555097975768,4,2.61444902024232,0.614449020242319,2.38555097975768,"1"
"3671",32.8081261105835,"Travel_Rarely",572.994327309541,"Research & Development",19.1918738894165,3.60101576382294,"Life Sciences",1,633.839126390871,3,"Male",45.7928896532394,3.20203152764589,1,"Laboratory Technician",1.79796847235411,"Single",2457.7262711334,10135.4482568363,2.59593694470823,"Y","No",15.2020315276459,3,2.60101576382294,80,0,13.2121891658753,2.19695270853117,3,11.8132049296983,8.61117340205237,9.01523645734414,9.61117340205237,"1"
"6811",30.6852511493489,"Travel_Frequently",1240.04052443197,"Research & Development",15.0139383620117,1.32868721266277,"Marketing",1,657.505704059266,2.65737442532554,"Female",75.9442465519533,1.65737442532554,1.32868721266277,"Research Scientist",1.65737442532554,"Single",5869.75860715355,10817.9189476266,1.65737442532554,"Y","Yes",18.3844406607095,3.67131278733723,2.65737442532554,80,0,8.68525114934891,3.35656393668614,3,7.37050229869783,1.34262557467446,4.68525114934891,5.35656393668614,"1"
"6271",22.4663483912591,"Travel_Rarely",442.043866573833,"Research & Development",8.19973959284835,1,"Marketing",1,1547.11721458822,2,"Female",36.4654803674202,2.73339120158926,1,"Research Scientist",1.86669560079463,"Single",2844.29745501466,4582.19670150941,1,"Y","No",14.1997395928483,3.13330439920537,2,80,0,2.19973959284835,3.26660879841074,3,2.19973959284835,0.266608798410743,1.66652199602686,0.933130794437602,"1"
"871",35,"Travel_Rarely",1361,"Sales",17,4,"Life Sciences",1,1218,3,"Male",94,3,2,"Sales Executive",1,"Married",8966,21026,3,"Y","Yes",15,3,4,80,3,15,2,3,7,7,1,7,"0"
"984",34,"Travel_Rarely",404,"Research & Development",2,4,"Technical Degree",1,1383,3,"Female",98,3,2,"Healthcare Representative",4,"Single",6687,6163,1,"Y","No",11,3,4,80,0,14,2,4,14,11,4,11,"0"
"148",41,"Travel_Frequently",857,"Research & Development",10,3,"Life Sciences",1,199,4,"Male",91,2,4,"Manager",1,"Divorced",17181,12888,4,"Y","No",13,3,2,80,1,21,2,2,7,6,7,7,"0"
"272",47,"Non-Travel",666,"Research & Development",29,4,"Life Sciences",1,376,1,"Male",88,3,3,"Manager",2,"Married",11849,10268,1,"Y","Yes",12,3,4,80,1,10,2,2,10,7,9,9,"1"
"735",22,"Travel_Rarely",217,"Research & Development",8,1,"Life Sciences",1,1019,2,"Male",94,1,1,"Laboratory Technician",1,"Married",2451,6881,1,"Y","No",15,3,1,80,1,4,3,2,4,3,1,1,"0"
"5151",30.2735645249486,"Travel_Rarely",818.069073308259,"Sales",5.92375402711332,2,"Life Sciences",1,808.36957555823,2.31839113123715,"Male",78.5471290498972,2,1,"Sales Representative",1.87892742082477,"Single",3384.8388289474,9563.01699866727,4.31839113123715,"Y","No",13.3183911312371,3,1.43946371041238,80,0,6.43946371041238,2.43946371041238,3,1.68160886876285,1.12107257917523,1.12107257917523,1.12107257917523,"1"
"961.1",41,"Travel_Frequently",1018,"Sales",1,3,"Marketing",1,1349,3,"Female",66,3,2,"Sales Executive",1,"Divorced",4103,4297,0,"Y","No",17,3,4,80,1,10,2,3,9,3,1,7,"0"
"3851",31.7197590414435,"Travel_Rarely",1297.1844577333,"Sales",17.0254517972935,2.92993976036087,"Life Sciences",1,591.456776409643,2.46496988018043,"Male",76.6496988018043,2,2.07006023963913,"Sales Representative",1,"Single",6250.685086841,9858.57671331125,3.7898192810826,"Y","No",17.1146686819848,3.46496988018043,1.46496988018043,80,0,10,2.92993976036087,2.46496988018043,7.67515059909783,5.14012047927827,0.535030119819567,6.2101807189174,"1"
"468",37,"Non-Travel",142,"Sales",9,4,"Medical",1,626,1,"Male",69,3,3,"Sales Executive",2,"Divorced",8834,24666,1,"Y","No",13,3,4,80,1,9,6,3,9,5,7,7,"0"
"851.1",32,"Non-Travel",862,"Sales",2,1,"Life Sciences",1,1190,3,"Female",76,3,1,"Sales Representative",1,"Divorced",2827,14947,1,"Y","No",12,3,3,80,3,1,3,3,1,0,0,0,"0"
"1374",38,"Travel_Frequently",1394,"Research & Development",8,3,"Medical",1,1937,4,"Female",58,2,2,"Research Scientist",2,"Divorced",2133,18115,1,"Y","Yes",16,3,3,80,1,20,3,3,20,11,0,7,"0"
"1117",55,"Travel_Rarely",685,"Sales",26,5,"Marketing",1,1578,3,"Male",60,2,5,"Manager",4,"Married",19586,23037,1,"Y","No",21,4,3,80,1,36,3,3,36,6,2,13,"0"
"1541",32.4419801924378,"Travel_Rarely",580.278890663758,"Research & Development",6.62320792302489,1.93481188453734,"Other",1,162.808475719765,2,"Male",81.1303762309253,2.37679207697511,1,"Laboratory Technician",1,"Married",2697.94106836803,13255.8723030519,1.68839603848755,"Y","Yes",11,3,3.31160396151245,80,0,7.68839603848755,2.62320792302489,2.68839603848755,4.93481188453734,3.55801980756223,0.688396038487554,4.24641584604979,"1"
"636",35,"Travel_Rarely",607,"Research & Development",9,3,"Life Sciences",1,880,4,"Female",66,2,3,"Manufacturing Director",3,"Married",10685,23457,1,"Y","Yes",20,4,2,80,1,17,2,3,17,14,5,15,"0"
"237",33,"Travel_Rarely",465,"Research & Development",2,2,"Life Sciences",1,328,1,"Female",39,3,1,"Laboratory Technician",1,"Married",2707,21509,7,"Y","No",20,4,1,80,0,13,3,4,9,7,1,7,"1"
"4861",56.9779858393595,"Travel_Rarely",629.662851687055,"Research & Development",7.09291037824005,4,"Life Sciences",1,1298.07523290301,3,"Male",54.3472004844807,2,2.90708962175995,"Manufacturing Director",1,"Single",9701.34929661872,11789.0052124024,7,"Y","Yes",14.4180967020802,3.04645518912002,3.90708962175995,80,0,30.0244410284795,0.185820756480098,2.04645518912002,9.76772405439988,8.72126886527985,4.76772405439988,8.72126886527985,"1"
"1103.1",36,"Travel_Rarely",1157,"Sales",2,4,"Life Sciences",1,1556,3,"Male",70,3,1,"Sales Representative",4,"Single",2644,17001,3,"Y","Yes",21,4,4,80,0,7,3,2,3,2,1,2,"0"
"6621",42.814849479124,"Travel_Rarely",1242.53345812485,"Sales",9.6814849479124,3.3185150520876,"Life Sciences",1,1282.29527405463,3,"Female",69.7332709375769,2.6814849479124,2.36296989582479,"Sales Representative",1.6814849479124,"Married",6069.56169149373,11773.4317590846,5.63703010417521,"Y","No",21.6370301041752,4,2.6814849479124,80,2.04445484373719,12.7259397916496,2.63703010417521,3,7.04445484373719,5.72593979164958,0,5.72593979164958,"1"
"6941",49.7010028259829,"Travel_Rarely",1161.24491054844,"Sales",22.743239171803,3.52871468942612,"Life Sciences",1,1664.02097467985,1.15709510352463,"Female",66.9425706211478,2.68580979295075,2.68580979295075,"Sales Executive",1,"Single",9422.32606908772,5660.45548970439,5.21452448237687,"Y","Yes",14.4138559317216,3.15709510352463,2,80,0,14.2145244823769,2.47128531057388,2.15709510352463,3.256760828197,2,2.6283804140985,2.78547551762313,"1"
"708.2",47,"Travel_Frequently",1379,"Research & Development",16,4,"Medical",1,987,3,"Male",64,4,2,"Manufacturing Director",3,"Divorced",5067,6759,1,"Y","Yes",19,3,3,80,0,20,3,4,19,10,2,7,"0"
"521.1",48,"Travel_Rarely",817,"Sales",2,1,"Marketing",1,712,2,"Male",56,4,2,"Sales Executive",2,"Married",8120,18597,3,"Y","No",12,3,4,80,0,12,3,3,2,2,2,2,"0"
"472",38.657859031111,"Travel_Rarely",607.356887602247,"Sales",19.631436124444,4,"Marketing",1,884.824002291076,3.66446475777775,"Male",65.3883810555562,2,2.3289295155555,"Sales Executive",1.66446475777775,"Single",7185.81107748207,13796.0993024642,3.67767621111125,"Y","No",15.6908876644447,3.33553524222225,2.66446475777775,80,0,9.33553524222225,2.6710704844445,3,5,3.66446475777775,0.66446475777775,1.00660572666675,"1"
"867.1",40,"Travel_Frequently",1184,"Sales",2,4,"Medical",1,1212,2,"Male",62,3,2,"Sales Executive",2,"Married",4327,25440,5,"Y","No",12,3,4,80,3,5,2,3,0,0,0,0,"0"
"326",25.130095343804,"Travel_Rarely",504.402271040715,"Research & Development",3.39645937131718,2.69822968565859,"Technical Degree",1,671.507579489611,1.90531094302423,"Male",86.4141625147313,2.69822968565859,1,"Laboratory Technician",1.60354062868282,"Single",2706.53681243653,9805.61342420895,2.50885157170705,"Y","Yes",17.7929187426344,3,2,80,0,2.81062188604847,2.30177031434141,3,0.698229685658589,0,0,0,"1"
"97",24,"Travel_Rarely",1353,"Sales",3,2,"Other",1,128,1,"Female",33,3,2,"Sales Executive",3,"Married",4999,17519,0,"Y","No",21,4,1,80,1,4,2,2,3,2,0,2,"0"
"709",39.6886366158724,"Travel_Rarely",596.249001125805,"Sales",13.8218753468245,1.71107957698405,"Medical",1,750.612531907856,2.71107957698405,"Male",67.3562493063509,2.64446021150798,1.71107957698405,"Sales Executive",1,"Divorced",5766.63109035604,16918.5414691381,2.71107957698405,"Y","No",11.711079576984,3,2.64446021150798,80,0.355539788492024,12.2664774619043,2.35553978849202,3,3.64446021150798,2,1.35553978849202,1.93338063452393,"1"
"2310",27.9008788112551,"Travel_Rarely",944.65465987986,"Research & Development",3.60058587417006,3.32507323427126,"Life Sciences",1,39.1486817831174,2.32507323427126,"Male",67.8265379196964,2.67492676572874,1,"Sales Representative",3.02478029718623,"Married",2655.13158297818,4309.24044711981,3.62536617135629,"Y","No",18.2755126398988,3.32507323427126,1.32507323427126,80,0.674926765728742,7.30029293708503,2.65014646854252,2.32507323427126,2.97521970281377,0.975219702813774,1.34985353145748,0.975219702813774,"1"
"1362",26,"Travel_Frequently",1096,"Research & Development",6,3,"Other",1,1918,3,"Male",61,4,1,"Laboratory Technician",4,"Married",2544,7102,0,"Y","No",18,3,1,80,1,8,3,3,7,7,7,7,"0"
"772",54,"Travel_Rarely",1082,"Sales",2,4,"Life Sciences",1,1070,3,"Female",41,2,3,"Sales Executive",3,"Married",10686,8392,6,"Y","No",11,3,2,80,1,13,4,3,9,4,7,0,"0"
"1591",25.5837788798381,"Travel_Frequently",909.764946060022,"Sales",7.25060756341554,1,"Technical Degree",1,292.565308952006,1.41670717089437,"Female",87.748906385852,1.58329282910563,1,"Sales Representative",1.58329282910563,"Single",2901.15401321067,7287.73565327306,1,"Y","Yes",15.5837788798381,3.41670717089437,2.58329282910563,80,0,5.91695019626059,3.83341434178874,3,5.91695019626059,2,3.08353585447185,4.08353585447185,"1"
"83.2",55,"Travel_Rarely",111,"Sales",1,2,"Life Sciences",1,106,1,"Male",70,3,3,"Sales Executive",4,"Married",10239,18092,3,"Y","No",14,3,4,80,1,24,4,3,1,0,1,0,"0"
"524",50,"Travel_Rarely",1207,"Research & Development",28,1,"Medical",1,716,4,"Male",74,4,1,"Laboratory Technician",3,"Married",3221,3297,1,"Y","Yes",11,3,3,80,3,20,3,3,20,8,3,8,"0"
"495",29.1658803306054,"Travel_Rarely",196.103872115491,"Research & Development",23.0006740023382,3.16655433294363,"Marketing",1,245.680447136285,3.16655433294363,"Male",52.8314236600418,2.16655433294363,1.16655433294363,"Sales Executive",3,"Single",2458.70950499224,14669.3383569701,4.16722833528183,"Y","Yes",14.6662173317745,3,2.16655433294363,80,0.166554332943633,5.83344566705637,3.33378266822547,2.83344566705637,4,2,0.4996629988309,2.83344566705637,"1"
"5410",26.4327023979276,"Travel_Rarely",174.573257161304,"Research & Development",14.0737818535417,3,"Life Sciences",1,83.2592016849667,3,"Male",47.9102698639035,2,1.52243253402412,"Laboratory Technician",3,"Single",3969.35929643363,20267.324666746,2.91026986390352,"Y","Yes",12.4327023979276,3,3.04486506804824,80,0,6,2.43270239792764,3,5.04486506804824,3.04486506804824,0,3,"1"
"240",32,"Travel_Rarely",515,"Research & Development",1,3,"Life Sciences",1,331,4,"Male",62,2,1,"Laboratory Technician",3,"Single",3730,9571,0,"Y","Yes",14,3,4,80,0,4,2,1,3,2,1,2,"1"
"1042",28,"Travel_Rarely",866,"Sales",5,3,"Medical",1,1469,4,"Male",84,3,2,"Sales Executive",1,"Single",8463,23490,0,"Y","No",18,3,4,80,0,6,4,3,5,4,1,3,"0"
"52",28,"Travel_Rarely",1434,"Research & Development",5,4,"Technical Degree",1,65,3,"Male",50,3,1,"Laboratory Technician",3,"Single",3441,11179,1,"Y","Yes",13,3,3,80,0,2,3,2,2,2,2,2,"1"
"4510",39.5084963398986,"Travel_Frequently",880.437547786161,"Research & Development",12.2457518300507,1.53632116713561,"Medical",1,78.587299206527,2.53632116713561,"Male",67.7094306629151,1.53632116713561,2.07264233427122,"Sales Executive",2.60896350140683,"Single",6976.03065267298,9462.30320501397,1,"Y","Yes",18.7820729971863,3.46367883286439,3.07264233427122,80,0,9.46367883286439,3.92735766572878,3,9.46367883286439,5.21792700281367,4.92735766572878,7,"1"
